package,version,label,timestamp
artifact-lab-3-package-153c1c1a,0.1.1,malicious,2024-10-15T12:04:23
pydllcfg,0.1,malicious,2024-10-15T17:18:32
pycordapi,0.1,malicious,2024-10-15T19:50:16
pydeobf,0.1,malicious,2024-10-15T23:56:59
artifact-lab-3-package-24ddbc49,0.5.0,malicious,2024-10-22T16:23:13
et-xmlfile,2.0.0,benign,2024-10-25T17:25:40
ftfy,6.3.1,benign,2024-10-26T00:50:35
AlertManager,1.0.2,malicious,2024-10-30T07:20:28
hmac2,0.0.2,malicious,2024-10-30T08:27:30
bytekafka,98.7,malicious,2024-11-05T07:43:17
byteseep,99.7,malicious,2024-11-05T08:53:24
bytesip,99.7,malicious,2024-11-05T08:53:38
bytesap,99.7,malicious,2024-11-05T08:53:54
bytep,99.7,malicious,2024-11-06T08:05:04
bytesp,99.7,malicious,2024-11-06T08:06:52
dbt-bytedhouse,99.7,malicious,2024-11-06T08:08:10
dbt-byteshouse,99.7,malicious,2024-11-06T08:09:14
dtb-bytehouse,99.7,malicious,2024-11-06T08:10:04
bytepilot,99.7,malicious,2024-11-06T10:59:19
bytedplus,99.7,malicious,2024-11-06T11:00:34
bytedplus-rec,99.7,malicious,2024-11-06T11:01:11
batchran,912.6,malicious,2024-11-07T03:46:22
cryostar,912.6,malicious,2024-11-07T03:47:29
artifact-lab-3-package-02f73e0e,1.0.3,malicious,2024-11-07T15:58:57
bytebs,912.6,malicious,2024-11-08T07:45:46
bytedsp,912.6,malicious,2024-11-08T07:46:40
byteff,912.6,malicious,2024-11-08T07:46:57
artifact-lab-3-package-b1ec2b9f,0.1,malicious,2024-11-09T07:10:15
artifact-lab-3-package-736f752d,0.1.1,malicious,2024-11-09T20:19:55
aiopbotocore,0.1.0,malicious,2024-11-10T18:09:10
tree_sitter_typescript,0.23.2,benign,2024-11-11T02:35:58
backwwi,0.1.0,malicious,2024-11-12T01:45:11
backwwii,0.1.0,malicious,2024-11-12T02:00:43
adandv,912.6,malicious,2024-11-12T03:22:13
compresai,94.6,malicious,2024-11-13T08:05:29
compressi,94.6,malicious,2024-11-13T08:06:05
compressa,94.6,malicious,2024-11-13T08:07:13
byteqs,94.6,malicious,2024-11-14T08:50:07
detectron4,94.6,malicious,2024-11-14T09:07:55
detecron2,94.6,malicious,2024-11-14T09:12:39
bytepps,94.6,malicious,2024-11-14T09:30:19
controlnot-aux,95.6,malicious,2024-11-15T09:37:38
wtforms_components,0.11.0,benign,2024-11-15T13:43:14
discconnect,0.1,malicious,2024-11-16T18:44:50
waitress,3.0.2,benign,2024-11-16T20:02:35
byted-flux,9.6,malicious,2024-11-18T02:57:28
byted-flex,9.6,malicious,2024-11-18T03:03:31
byte-flux-3822a6dd00d6414daba3ae0de3930a5a,9.6,malicious,2024-11-18T03:06:09
dreamfusion,9.6,malicious,2024-11-18T03:25:55
control4d-multiview,9.6,malicious,2024-11-18T03:26:40
pyre_extensions,0.0.32,benign,2024-11-22T19:26:42
chain00x,1.0,malicious,2024-11-27T06:43:46
spiderai,0.0.3,malicious,2024-11-28T14:36:00
bytedance-chat,0.1.1,malicious,2024-11-29T02:18:58
byted-df,99.1.1,malicious,2024-11-29T07:28:25
genz-translator,9000.0.1,malicious,2024-12-02T19:36:04
loguru,0.7.3,benign,2024-12-06T11:20:54
httpx,0.28.1,benign,2024-12-06T15:37:21
pydata_sphinx_theme,0.16.1,benign,2024-12-17T10:53:35
livereload,2.7.1,benign,2024-12-18T13:42:01
chameleon,4.6.0,benign,2024-12-31T11:19:59
rtpoc1,0.2,malicious,2025-01-08T08:55:52
flask-migrate,4.1.0,benign,2025-01-10T18:51:11
autopep8,2.3.2,benign,2025-01-14T14:46:18
mlc-ai-nightly-cu123,9.9.9,malicious,2025-01-19T21:58:10
mlc-ai-nightly-rocm62,9.9.9,malicious,2025-01-19T22:23:05
tlslite_ng,0.8.2,benign,2025-01-22T17:17:03
soundfile,0.13.1,benign,2025-01-25T09:17:04
deepseeek,0.0.8,malicious,2025-01-29T15:52:58
deepseekai,0.0.8,malicious,2025-01-29T16:13:10
boltons,25.0.0,benign,2025-02-03T05:57:59
factory-boy,3.3.3,benign,2025-02-03T09:49:04
zoomeye,3.0.0,benign,2025-02-07T02:20:19
dask-ml,2025.1.0,benign,2025-02-08T03:16:44
googleapis-googleapis-grpc-python,1.9.3,malicious,2025-02-10T22:41:14
lightgbm,4.6.0,benign,2025-02-15T04:03:03
mock,5.2.0,benign,2025-03-03T12:31:42
jinja2,3.1.6,benign,2025-03-05T20:05:00
configparser,7.2.0,benign,2025-03-08T16:04:07
librosa,0.11.0,benign,2025-03-11T15:09:54
quicly,1.1.16,malicious,2025-03-14T00:27:40
pynput,1.8.1,benign,2025-03-17T17:12:01
imad213,0.1.0,malicious,2025-03-20T22:43:24
a-b27,1.0.0,malicious,2025-03-23T02:21:33
taya,2.0,malicious,2025-03-23T03:38:23
frictionless,5.18.1,benign,2025-03-25T21:32:45
poppo213,1.7,malicious,2025-03-28T01:35:47
html2text,2025.4.15,benign,2025-04-15T04:02:30
s3transfer-sl,0.12.0,malicious,2025-04-23T04:20:37
h11,0.16.0,benign,2025-04-24T03:35:25
unidecode,1.4.0,benign,2025-04-24T08:45:03
sympy,1.14.0,benign,2025-04-27T18:05:01
myownpyfiglet,0.0.1,malicious,2025-05-15T03:00:33
rich-figlet,0.0.1,malicious,2025-05-15T03:01:41
ai-labs-snippets-sdk,0.1.0,malicious,2025-05-19T13:18:51
aliyun-ai-labs-snippets-sdk,1.0.0,malicious,2025-05-20T02:15:15
aliyun-ai-labs-sdk,1.0.0,malicious,2025-05-20T16:10:27
sklearntools,1.3.1,malicious,2025-05-21T02:23:54
albumentations,2.0.8,benign,2025-05-27T21:23:17
hatch_build_scripts,1.0.0,benign,2025-05-29T07:59:17
azure_mgmt_media,10.2.1,benign,2025-06-03T07:09:09
atlasctf-21-prod-15,99.99.99,malicious,2025-06-07T04:04:24
atlasctf-21-prod-11,99.99.99,malicious,2025-06-07T04:29:01
atlasctf-21-prod-00,99.99.99,malicious,2025-06-07T06:34:47
atlasctf-21-prod-01,99.99.99,malicious,2025-06-07T06:34:50
atlasctf-21-prod-02,99.99.99,malicious,2025-06-07T06:34:54
atlasctf-21-prod-03,99.99.99,malicious,2025-06-07T06:34:57
atlasctf-21-prod-04,99.99.99,malicious,2025-06-07T06:34:59
atlasctf-21-prod-05,99.99.99,malicious,2025-06-07T06:35:02
atlasctf-21-prod-06,99.99.99,malicious,2025-06-07T06:35:05
atlasctf-21-prod-07,99.99.99,malicious,2025-06-07T06:35:08
atlasctf-21-prod-08,99.99.99,malicious,2025-06-07T06:35:11
atlasctf-21-prod-09,99.99.99,malicious,2025-06-07T06:35:14
atlasctf-21-prod-10,99.99.99,malicious,2025-06-07T06:35:16
atlasctf-21-prod-12,99.99.99,malicious,2025-06-07T06:35:21
atlasctf-21-prod-13,99.99.99,malicious,2025-06-07T06:35:24
atlasctf-21-prod-14,99.99.99,malicious,2025-06-07T06:35:27
atlasctf-21-prod-16,99.99.99,malicious,2025-06-07T06:35:31
alksdjpureranser,3.0.0,malicious,2025-06-11T13:14:08
tf_playwright_stealth,1.2.0,benign,2025-06-13T04:51:03
xlrd,2.0.2,benign,2025-06-14T08:46:39
bottle,0.13.4,benign,2025-06-15T10:08:59
oauthlib,3.3.1,benign,2025-06-19T22:48:08
flake8,7.3.0,benign,2025-06-20T19:31:34
tweepy,4.16.0,benign,2025-06-22T01:17:51
jwt,1.4.0,benign,2025-06-23T13:28:37
daphne,4.2.1,benign,2025-07-02T12:57:04
distlib,0.4.0,benign,2025-07-17T16:52:00
alive-progress,3.3.0,benign,2025-07-20T02:10:39
colorinal,0.1.7,malicious,2025-07-22T10:12:28
jira,3.10.5,benign,2025-07-28T12:18:22
types_pyaudio,0.2.16.20250801,benign,2025-08-01T03:48:35
rnet,2.4.2,benign,2025-08-02T23:25:24
paramiko,4.0.0,benign,2025-08-04T01:02:02
sgp4,2.25,benign,2025-08-04T18:01:39
pykdtree,1.4.3,benign,2025-08-06T11:10:46
camelot-py,1.0.9,benign,2025-08-10T18:15:28
pyftdi,0.57.1,benign,2025-08-14T15:59:16
fire,0.7.1,benign,2025-08-16T20:20:24
python-ledgercommon,1.56.10,malicious,2025-08-21T13:49:34
lazy-object-proxy,1.12.0,benign,2025-08-22T13:50:06
hunter,3.9.0,benign,2025-08-22T22:13:17
h2,4.3.0,benign,2025-08-23T18:12:19
exifread,3.5.1,benign,2025-08-23T21:59:18
pymysql,1.1.2,benign,2025-08-24T12:55:53
sklearndf,2.4.2,benign,2025-09-03T14:50:02
xlsxwriter,3.2.9,benign,2025-09-16T00:16:21
pytest-mock,3.15.1,benign,2025-09-16T16:37:27
miniopy_async,1.23.4,benign,2025-09-17T12:27:48
shapely,2.1.2,benign,2025-09-24T13:51:41
bcrypt,5.0.0,benign,2025-09-25T19:49:05
pyyaml,6.0.3,benign,2025-09-25T21:31:46
bioql,2.1.0,malicious,2025-09-30T00:15:44
modin,0.37.1,benign,2025-10-02T19:20:29
websocket-client,1.9.0,benign,2025-10-07T21:16:36
msgpack,1.1.2,benign,2025-10-08T09:15:56
reorder_python_imports,3.16.0,benign,2025-10-09T19:25:07
aiostream,0.7.1,malicious,2025-10-13T20:02:05
pyobf,0.1.1,malicious,2025-10-14T20:00:12
colorlog,6.10.1,benign,2025-10-16T16:14:10
gensim,4.4.0,benign,2025-10-18T02:06:45
arrow,1.4.0,benign,2025-10-18T17:46:45
iniconfig,2.3.0,benign,2025-10-18T21:55:43
aiomysql,0.3.2,benign,2025-10-22T00:15:21
impacket,0.13.0,benign,2025-10-22T15:46:17
igraph,1.0.0,benign,2025-10-23T12:22:50
pyexcel,0.7.4,benign,2025-10-25T09:28:47
flake8-isort,7.0.0,benign,2025-10-25T13:31:08
structlog,25.5.0,benign,2025-10-27T08:28:21
scooby,0.11.0,benign,2025-11-01T19:22:53
lz4,4.4.5,benign,2025-11-03T13:02:36
mpld3,0.5.12,benign,2025-11-05T18:12:24
cerberus,1.3.8,benign,2025-11-06T18:29:40
hypercorn,0.18.0,benign,2025-11-08T13:54:04
numpay,0.0.8,malicious,2025-11-09T13:52:34
execnet,2.1.2,benign,2025-11-12T09:56:37
cachecontrol,0.14.4,benign,2025-11-14T04:32:13
pyobjc_framework_dvdplayback,12.1,benign,2025-11-14T09:48:11
hack-test,0.1,malicious,2025-11-23T15:08:34
hooktest1,0.1.1,malicious,2025-11-23T16:03:41
aiostreams,0.0.1,malicious,2025-11-24T21:34:01
hooktest2,0.1.1,malicious,2025-11-26T06:05:29
mdformat_myst,0.3.0,benign,2025-11-27T18:52:25
atpublic,7.0.0,malicious,2025-11-29T05:56:44
flake8-bugbear,25.11.29,benign,2025-11-29T20:51:57
beautifulsoup4,4.14.3,benign,2025-11-30T15:08:26
genshi,0.7.10,benign,2025-11-30T20:28:00
hooktest3,0.1.1,malicious,2025-12-02T07:20:01
hellospa,90.0.0,malicious,2025-12-03T09:02:20
mypy_boto3_kinesis_video_signaling,1.42.3,benign,2025-12-04T21:05:00
mypy_boto3_mwaa,1.42.3,benign,2025-12-04T21:07:53
statsmodels,0.14.6,benign,2025-12-05T23:08:39
django_snowflake,6.0,benign,2025-12-06T01:01:09
flask-limiter,4.1.1,benign,2025-12-06T17:39:00
helloharry123p,0.1.0,malicious,2025-12-08T21:56:00
helloharry123c,0.1.2,malicious,2025-12-09T19:42:46
scikit-learn,1.8.0,benign,2025-12-10T07:08:53
pyangbind,0.8.7,benign,2025-12-10T21:51:39
censys,2.2.19,benign,2025-12-11T16:08:47
flask-cors,6.0.2,benign,2025-12-12T20:31:42
sqlalchemy-utils,0.42.1,benign,2025-12-13T03:14:13
spectree,2.0.1,benign,2025-12-16T01:38:51
google-generativeai,0.8.6,benign,2025-12-16T17:53:58
docutils,0.22.4,benign,2025-12-18T19:00:26
smbus2,0.6.0,benign,2025-12-20T09:02:51
scikit-image,0.26.0,benign,2025-12-20T17:10:31
humanize,4.15.0,benign,2025-12-20T20:16:11
py7zr,1.1.0,benign,2025-12-21T03:27:44
aiogram-sever-patch,3.3.8,malicious,2025-12-25T13:30:04
scapy,2.7.0,benign,2025-12-26T22:10:53
glom,25.12.0,benign,2025-12-29T06:29:06
termcolor,3.3.0,benign,2025-12-29T12:55:20
kombu,5.6.2,benign,2025-12-29T20:30:07
accesspdp,2.0.1,malicious,2025-12-31T13:36:36
pynacl,1.6.2,benign,2026-01-01T17:48:10
cython,3.2.4,benign,2026-01-04T14:14:14
aiihttp,3.13.3,malicious,2026-01-04T17:53:44
auohttp,3.13.3,malicious,2026-01-04T18:11:15
vcrpy,8.1.1,benign,2026-01-04T19:22:03
llmboost-hub,0.3.0,malicious,2026-01-06T01:17:59
alibabacloud_adb20211201,3.7.1,benign,2026-01-06T18:41:21
azure-storage-blob,12.28.0,benign,2026-01-06T23:48:58
jsonschema,4.26.0,benign,2026-01-07T13:41:07
urllib3,2.6.3,benign,2026-01-07T16:24:43
iterable_io,1.0.1,benign,2026-01-08T04:58:18
websockets,16.0,benign,2026-01-10T09:23:47
axm,0.1.0a1,malicious,2026-01-10T16:27:57
aiodns,4.0.0,benign,2026-01-10T22:33:27
google_cloud_modelarmor,0.4.0,benign,2026-01-15T13:03:14
kubernetes,35.0.0,benign,2026-01-16T01:05:27
apache_airflow_providers_apprise,2.3.1,benign,2026-01-17T10:46:21
dill,0.4.1,benign,2026-01-19T02:36:56
multiprocess,0.70.19,benign,2026-01-19T06:47:39
patool,4.0.4,benign,2026-01-19T10:59:51
conda-pack,0.9.1,benign,2026-01-22T19:38:05
aiosmtplib,5.1.0,benign,2026-01-25T01:51:11
psutil,7.2.2,benign,2026-01-28T18:14:54
pendulum,3.2.0,benign,2026-01-30T11:20:36
certbot_dns_duckdns,1.8.0,benign,2026-02-01T19:43:13
imagekitio,5.2.0,benign,2026-02-02T05:28:18
apache_airflow_providers_apache_livy,4.5.3,benign,2026-02-02T15:36:32
vaex,4.19.0,benign,2026-02-03T17:25:42
tqdm,4.67.3,benign,2026-02-03T17:35:50
elasticsearch,9.3.0,benign,2026-02-03T20:26:38
cicd-ppe-test,1.0.0,malicious,2026-02-04T05:20:47
ansimarkup,2.2.0,benign,2026-02-04T21:48:03
opencv-python,4.13.0.92,benign,2026-02-05T07:01:25
hid,1.0.9,benign,2026-02-05T15:35:20
nbdev_pytorch,0.0.2385,benign,2026-02-09T01:42:37
doit,0.37.0,benign,2026-02-09T07:02:15
rsinstrument,1.124.0,benign,2026-02-10T09:07:41
xgboost,3.2.0,benign,2026-02-10T11:03:05
alembic,1.18.4,benign,2026-02-10T16:00:47
django_axes,8.3.1,benign,2026-02-11T20:19:48
aider_chat,0.86.2,benign,2026-02-12T00:42:52
crc32fast,1.0.99,malicious,2026-02-14T13:21:35
trio,0.33.0,benign,2026-02-14T18:40:55
kim_property,2.6.14,benign,2026-02-16T01:48:18
notion-client,3.0.0,benign,2026-02-16T11:15:48
bitstruct,8.22.1,benign,2026-02-17T14:14:23
catboost,1.2.10,benign,2026-02-18T16:13:29
cattrs,26.1.0,benign,2026-02-18T22:15:17
flask,3.1.3,benign,2026-02-19T05:00:56
responses,0.26.0,benign,2026-02-19T14:38:05
pylint,4.0.5,benign,2026-02-20T09:07:31
disjoint_set,0.9.0,benign,2026-02-21T15:05:43
scipy,1.17.1,benign,2026-02-23T00:26:24
urllib3_lts,2026.21441.1,benign,2026-02-23T05:48:23
mkdocs_htmlproofer_plugin,1.5.0,benign,2026-02-23T15:20:45
nats-py,2.14.0,benign,2026-02-23T22:44:58
line-profiler,5.0.2,benign,2026-02-23T23:31:20
jsonpath-ng,1.8.0,benign,2026-02-24T14:42:06
unidep,2.1.0,benign,2026-02-24T23:08:20
duo_client,5.6.1,benign,2026-02-26T16:38:51
multipart,1.3.1,benign,2026-02-27T10:17:13
cicd-ppe-redteam-test01,1.0.0,malicious,2026-02-27T13:35:10
mypy_boto3_ram,1.42.59,benign,2026-02-27T20:47:09
fpdf2,2.8.7,benign,2026-02-28T05:39:16
isort,8.0.1,benign,2026-02-28T10:08:20
linkify-it-py,2.1.0,benign,2026-03-01T07:48:47
python-dotenv,1.2.2,benign,2026-03-01T16:00:26
apache_airflow_providers_teradata,3.5.0,benign,2026-03-02T21:01:36
pytz,2026.1.post1,benign,2026-03-03T07:47:49
dramatiq,2.1.0,benign,2026-03-03T11:22:10
zerobouncesdk,2.1.11,benign,2026-03-03T12:30:45
imagesize,2.0.0,benign,2026-03-03T14:18:29
rtslib_fb,2.2.4,benign,2026-03-04T07:41:39
opentelemetry_instrumentation_pymemcache,0.61b0,benign,2026-03-04T14:19:43
tui-ascii-art,0.1.1,malicious,2026-03-04T20:59:53
keboola_component,1.9.4,benign,2026-03-06T09:54:59
luigi,3.8.0,benign,2026-03-06T17:00:22
piccolo,1.33.0,benign,2026-03-06T17:13:06
tensorflow,2.21.0,benign,2026-03-06T17:22:21
b10connoisseur,0.12.0,malicious,2026-03-06T20:30:08
imageio,2.37.3,benign,2026-03-09T11:31:10
tornado,6.5.5,benign,2026-03-10T21:31:02
gt4py,1.1.7,benign,2026-03-11T16:53:53
bokeh,3.9.0,benign,2026-03-11T17:58:34
black,26.3.1,benign,2026-03-12T03:39:58
slack-sdk,3.41.0,benign,2026-03-12T16:10:11
llama_index_readers_confluence,0.7.0,benign,2026-03-12T20:33:42
cairosvg,2.9.0,benign,2026-03-13T15:42:00
crowdsourcehinter_xblock,1.0.0,benign,2026-03-13T16:59:09
mpmath,1.4.1,benign,2026-03-15T01:17:38
croniter,6.2.2,benign,2026-03-15T08:43:48
optuna,4.8.0,benign,2026-03-16T04:59:58
hiredis,3.3.1,benign,2026-03-16T15:21:08
license-utils-kit,0.1a0,malicious,2026-03-17T05:34:44
transaction,5.1,benign,2026-03-17T07:46:59
coverage,7.13.5,benign,2026-03-17T10:33:18
mcp_use,1.7.0,benign,2026-03-17T13:43:25
dynaconf,3.2.13,benign,2026-03-17T19:38:47
aiobotocore,3.3.0,benign,2026-03-18T09:58:47
types_aiobotocore_apigateway,3.3.0,benign,2026-03-19T02:26:21
types_aiobotocore_invoicing,3.3.0,benign,2026-03-19T02:30:24
types_aiobotocore_neptune_graph,3.3.0,benign,2026-03-19T02:32:14
types_aiobotocore_notifications,3.3.0,benign,2026-03-19T02:32:23
types_aiobotocore_route53resolver,3.3.0,benign,2026-03-19T02:33:43
types_aiobotocore_sso_oidc,3.3.0,benign,2026-03-19T02:34:51
attrs,26.1.0,benign,2026-03-19T14:22:23
sqlglotc,30.0.3,benign,2026-03-19T16:50:00
composer-dev,9.9.9,malicious,2026-03-20T05:42:11
cloud-datasets,9.9.9,malicious,2026-03-20T05:42:24
importlib-metadata,9.0.0,benign,2026-03-20T06:42:56
azure-eventhub-checkpointstoretable,9.9.9,malicious,2026-03-20T09:01:46
aiolrucache,0.1.0,malicious,2026-03-20T13:25:15
supabase_functions,2.28.3,benign,2026-03-20T14:38:15
tortoise-orm,1.1.7,benign,2026-03-21T20:03:29
starlette,1.0.0,benign,2026-03-22T18:29:46
aio_pika,9.6.2,benign,2026-03-22T19:03:19
anduril-sdk,1.0.0,malicious,2026-03-23T07:15:02
google-cloud-storage,3.10.1,benign,2026-03-23T09:35:21
mozlog,8.1.0,benign,2026-03-23T11:14:38
cycode,3.12.0,benign,2026-03-23T11:46:41
torch,2.11.0,benign,2026-03-23T18:12:06
torchvision,0.26.0,benign,2026-03-23T18:13:01
logutilkit,1.0.1,malicious,2026-03-23T22:11:43
jsonpointer,3.1.1,benign,2026-03-23T22:32:32
nltk,3.9.4,benign,2026-03-24T06:13:40
redis,7.4.0,benign,2026-03-24T09:14:35
rumdl,0.1.59,benign,2026-03-24T11:02:31
xblock,6.0.0,benign,2026-03-24T16:06:57
roboat-util,2.30,malicious,2026-03-24T20:24:08
fixtures,4.3.2,benign,2026-03-25T17:25:40
celery,5.6.3,benign,2026-03-26T12:14:49
fluxhttp,1.0.1,malicious,2026-03-26T19:08:28
gunicorn,25.3.0,benign,2026-03-27T00:00:26
model-bakery,1.23.4,benign,2026-03-27T09:28:39
spacy,3.8.14,benign,2026-03-29T10:40:07
numpy,2.4.4,benign,2026-03-29T13:22:01
databaseroboat,0.0.1,malicious,2026-03-29T19:55:20
grpcio,1.80.0,benign,2026-03-30T08:49:10
aiotest,1.0.2,malicious,2026-03-30T08:59:38
requests,2.33.1,benign,2026-03-30T16:09:15
pandas,3.0.2,benign,2026-03-31T06:48:30
flask-compress,1.24,benign,2026-03-31T15:01:39
orjson,3.11.8,benign,2026-03-31T16:16:27
aiohttp,3.13.5,benign,2026-03-31T21:56:30
mistral,22.0.0,benign,2026-04-01T10:51:17
pillow,12.2.0,benign,2026-04-01T14:46:17
ether-account,0.13.7,malicious,2026-04-01T16:16:58
eht-account,0.13.7,malicious,2026-04-01T17:37:56
charset-normalizer,3.4.7,benign,2026-04-02T09:28:39
asana,5.2.4,benign,2026-04-02T19:03:53
sqlmodel,0.0.38,benign,2026-04-02T21:03:55
keras,3.14.0,benign,2026-04-03T01:42:16
pip-doom,0.1.1,malicious,2026-04-03T05:31:43
curl-cffi,0.15.0,benign,2026-04-03T11:12:31
sqlalchemy,2.0.49,benign,2026-04-03T16:50:11
marshmallow,4.3.0,benign,2026-04-03T21:46:31
databaserobooms,0.0.4,malicious,2026-04-04T22:12:31
databasetapes,0.0.4,malicious,2026-04-05T19:32:23
fabric,3.2.3,benign,2026-04-06T00:00:10
environs,15.0.1,benign,2026-04-06T14:15:12
databaselooks,0.0.4,malicious,2026-04-07T03:56:18
kedro,1.3.1,benign,2026-04-07T12:55:10
django,6.0.4,benign,2026-04-07T13:55:37
mlflow,3.11.1,benign,2026-04-07T14:26:58
invoke,3.0.3,benign,2026-04-07T15:17:48
pytest,9.0.3,benign,2026-04-07T17:16:16
adyen,15.0.1,benign,2026-04-08T14:38:08
more-itertools,11.0.2,benign,2026-04-09T15:01:33
plotly,6.7.0,benign,2026-04-09T20:36:45
kafka-python,2.3.1,benign,2026-04-09T21:10:22
cohere,6.1.0,benign,2026-04-10T19:44:43
databasetrace,0.0.5,malicious,2026-04-10T20:34:24
hex2pcap,99.0.0,malicious,2026-04-11T08:14:31
rich,15.0.0,benign,2026-04-12T08:24:02
importlib-resources,7.1.0,benign,2026-04-12T16:36:09
bloxy-api,3.4.0,malicious,2026-04-12T21:36:45
cx-freeze,8.6.4,benign,2026-04-13T06:00:31
chardet,7.4.3,benign,2026-04-13T21:33:39
docstring-parser,0.18.0,benign,2026-04-14T04:09:19
pygithub,2.9.1,benign,2026-04-14T07:26:13
twilio,9.10.5,benign,2026-04-14T09:52:09
sentence-transformers,5.4.1,benign,2026-04-14T13:34:59
huey,3.0.0,benign,2026-04-14T20:04:17
pypdf,6.10.2,benign,2026-04-15T16:37:36
cassandra-driver,3.30.0,benign,2026-04-16T05:04:59
arq,0.28.0,benign,2026-04-16T10:50:23
rq,2.8.0,benign,2026-04-17T00:21:13
aet-test,1.0.1,malicious,2026-04-17T17:52:33
identify,2.6.19,benign,2026-04-17T18:39:50
faker,40.15.0,benign,2026-04-17T20:05:27
lxml,6.1.0,benign,2026-04-18T04:32:51
taskiq,0.12.2,benign,2026-04-18T10:29:29
filelock,3.29.0,benign,2026-04-19T15:39:10
telethon,1.43.2,benign,2026-04-20T08:06:42
pydantic-settings,2.14.0,benign,2026-04-20T13:37:40
pydantic,2.13.3,benign,2026-04-20T14:46:41
pymongo,4.17.0,benign,2026-04-20T16:37:20
psycopg2-binary,2.9.12,benign,2026-04-20T23:33:31
psycopg2,2.9.12,benign,2026-04-20T23:36:11
pyarrow,24.0.0,benign,2026-04-21T10:51:25
altair,6.1.0,benign,2026-04-21T13:08:46
ansible,13.6.0,benign,2026-04-21T15:38:04
mypy,1.20.2,benign,2026-04-21T17:06:14
flax,0.12.7,benign,2026-04-22T06:07:12
ormar,0.24.0,benign,2026-04-22T11:58:11
jax,0.10.0,benign,2026-04-22T13:22:28
click,8.3.3,benign,2026-04-22T15:11:25
idna,3.13,benign,2026-04-22T16:42:42
polars,1.40.1,benign,2026-04-22T19:15:55
ray,2.55.1,benign,2026-04-22T20:09:10
uvicorn,0.46.0,benign,2026-04-23T07:16:00
flask-wtf,1.3.0,benign,2026-04-23T07:41:55
wandb,0.26.1,benign,2026-04-23T16:27:34
fastapi,0.136.1,benign,2026-04-23T16:49:42
anthropic,0.97.0,benign,2026-04-23T20:52:34
peewee,4.0.5,benign,2026-04-23T21:17:28
matplotlib,3.10.9,benign,2026-04-24T00:14:13
stripe,15.1.0,benign,2026-04-24T00:18:58
numba,0.65.1,benign,2026-04-24T02:02:56
cryptography,47.0.0,benign,2026-04-24T19:53:03
typer,0.25.0,benign,2026-04-26T08:46:15
pathspec,1.1.1,benign,2026-04-27T01:46:08
greenlet,3.5.0,benign,2026-04-27T13:37:15
semantic-kernel,1.41.3,benign,2026-04-28T03:20:47
scrapy,2.15.2,benign,2026-04-28T13:29:54
openai,2.33.0,benign,2026-04-28T14:04:42
mako,1.3.12,benign,2026-04-28T19:01:10
gitpython,3.1.49,benign,2026-04-29T00:31:20
reportlab,4.5.0,benign,2026-04-29T09:12:26
aiokafka,0.14.0,benign,2026-04-29T10:43:03
dulwich,1.2.1,benign,2026-04-29T15:12:19
boto3,1.43.0,benign,2026-04-29T22:07:46
mistralai,2.4.4,benign,2026-04-30T12:26:38
dagster,1.13.3,benign,2026-04-30T19:37:02
langchain,1.2.17,benign,2026-04-30T20:25:34
braintree,4.43.0,benign,2026-04-30T22:08:24
mailgun,1.7.0,benign,2026-04-30T23:01:10
autogen,0.12.2,benign,2026-05-01T00:20:08
pulumi,3.234.0,benign,2026-05-01T11:46:29
prefect,3.6.29,benign,2026-05-01T21:49:46
jedi,0.20.0,benign,2026-05-01T23:38:47
tox,4.53.1,benign,2026-05-02T08:34:41
moto,5.2.0,benign,2026-05-02T09:32:09
bleak,3.0.2,benign,2026-05-02T23:01:04
